Key,Block Number,Road Name,Property City,Property State,Zip Code Short,Neighborhood,Property Use,Parcel Square Footage,Finished Living Space,2016 Land,2016 Building,2015 Land,2015 Building,2012 Land,2012 Building,Most Recent Sale Date, Sale Price 
1301,1000,Llewellyn Mews,Norfolk                         ,VA  ,23507,150400,Single Family - Attached,0,1654,61800,201900,61800,201900,61800,201900,Feb  6 2013,0
1302,900,Harrington Av,Norfolk                         ,VA  ,23517,150300,Duplex,3750,2124,121000,132800,121000,132800,121000,132800,Sep 20 1983,55000
1303,800,Harrington Av,Norfolk                         ,VA  ,23517,150300,Duplex,5000,4276,165800,178900,165800,178900,165800,178900,Mar 17 2008,0
1305,800,Spotswood Av,Norfolk                         ,VA  ,23517,150300,Duplex,5000,2164,165800,161200,165800,161200,165800,161200,Oct 31 2002,200000
1306,300,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,0,2575,90500,298100,90500,265900,90500,265900,May  3 2016,0
1307,600,W Princess ,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,3990,3654,154700,252300,154700,252300,154700,252300,Jun  2 1998,0
1308,400,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Vacant Land,0,NULL,90500,0,90500,0,90500,0,Nov 21 1995,281000
1309,400,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,0,4180,128500,423000,128500,401800,128500,401800,Nov 21 1995,281000
1310,800,Baldwin Av,Norfolk                         ,VA  ,23517,150300,Triplex,6300,2617,197300,162500,197300,162500,197300,162500,May 18 2012,0
1311,500,Pembroke Av,Norfolk                         ,VA  ,23507,150650,Single Family - Detached,8750,5659,391000,557400,391000,620000,391000,620000,Jul 12 2005,950000
1313,700,Botetourt Gdns,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,3600,2686,157600,285800,157600,285800,157600,285800,Jul  9 2015,0
1314,600,Redgate Av,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,3438,3164,125500,326800,125500,326800,125500,326800,May 29 2009,489500
1315,600,Boissevain Av,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,3200,1922,108400,193000,108400,193000,108400,193000,Oct 25 1994,118000
1316,500,Westover Av,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,10438,4143,300800,338200,300800,338200,300800,338200,Feb 27 2013,589000
1317,1300,Debree Av,Norfolk                         ,VA  ,23517,150400,Single Family - Attached,0,2411,87700,279700,87700,279700,87700,279700,Jun 27 1986,133000
1318,600,W Princess ,Norfolk                         ,VA  ,23517,150300,Duplex,4290,2964,161600,167200,161600,167200,161600,167200,Sep  7 1989,62000
1319,800,Botetourt Gdns,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,2300,1867,105400,244600,105400,244600,105400,244600,May 27 2014,379000
1321,800,Colonial Av,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,2400,2493,87700,248400,87700,248400,87700,248400,Jun 28 2007,395000
1322,1200,Colonial Av,Norfolk                         ,VA  ,23517,150390,Commercial,4869,NULL,65700,146900,65700,146900,65700,146900,Oct  2 2012,215000
1323,800,Spotswood Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,3400,2160,86000,289000,86000,289000,86000,289000,Sep 22 2009,475000
1324,700,Boush St,Norfolk                         ,VA  ,23510,150990,Commercial,10268,NULL,348300,2020100,348300,2020100,348300,2020100,Dec 27 2013,0
1325,700,Boush St,Norfolk                         ,VA  ,23510,150990,Commercial,4972,NULL,180000,503200,180000,503200,180000,503200,Dec 27 2013,0
1326,700,Boush St,Norfolk                         ,VA  ,23510,150990,Commercial,2308,NULL,90000,209200,90000,209200,90000,209200,Dec 27 2013,0
1327,700,Boush St,Norfolk                         ,VA  ,23510,150990,Commercial,5031,NULL,180000,160200,180000,160200,180000,160200,Dec 27 2013,0
1329,900,Shirley Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,12200,2350,303400,243800,303400,243800,303400,243800,Oct  8 1993,165000
1330,1400,Colley Av,Norfolk                         ,VA  ,23517,150390,Commercial,0,NULL,247200,655500,247200,655500,247200,655500,Apr 23 2008,0
1331,800,Westover Av,Norfolk                         ,VA  ,23507,150100,Fourplex,4318,3277,56500,173700,94100,173700,94100,173700,Apr 14 2014,0
1332,600,W Princess ,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,4290,2964,161600,265700,161600,265700,161600,265700,Mar 31 1983,104000
1333,800,Graydon Av,Norfolk                         ,VA  ,23507,150100,Duplex,4779,5824,115800,283500,115800,283500,115800,283500,Sep 14 1993,0
1334,400,Boissevain Av,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,2500,2525,104600,243000,104600,243000,104600,243000,Oct 16 1998,0
1335,800,W Princess ,Norfolk                         ,VA  ,23517,150180,Condominium,0,1220,15900,100800,15900,100800,15900,100800,May  5 2011,119950
1337,600,Westover Av,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,2879,2713,105400,312300,105400,312300,105400,312300,Nov 29 1983,122500
1338,500,Mowbray Arch,Norfolk                         ,VA  ,23507,150650,Single Family - Detached,0,4417,146600,451400,146600,503200,146600,503200,Jan 24 2006,0
1339,500,Mowbray Arch,Norfolk                         ,VA  ,23507,150650,Single Family - Detached,0,2302,146600,430700,146600,475700,146600,475700,Oct 15 2015,557000
1340,1100,Botetourt Gdns,Norfolk                         ,VA  ,23507,150400,Single Family - Detached,0,3289,321900,363400,321900,363400,321900,363400,Apr  3 1998,0
1341,600,Graydon Av,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,2800,2790,119200,250200,119200,250200,119200,250200,Oct 27 1986,110000
1342,600,Raleigh Av,Norfolk                         ,VA  ,23507,150390,Apartment,0,3830,119400,210100,119400,202100,119400,202100,Mar  1 2006,0
1343,400,Warren Cres,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,0,3264,98000,320300,98000,304300,98000,304300,May  3 1985,134500
1345,500,Washington Park,Norfolk                         ,VA  ,23517,150390,Co-op,16941,NULL,516000,732000,516000,732000,516000,732000,Jun 17 1952,17700
1346,400,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,3125,3012,90500,300500,90500,231500,90500,231500,Dec 14 2012,350000
1347,800,Redgate Av,Norfolk                         ,VA  ,23507,150100,Duplex,2834,1922,60200,120400,60200,120400,60200,120400,Aug 12 1994,78000
1348,300,Westover Av,Norfolk                         ,VA  ,23507,150400,Single Family - Attached,2500,2292,86200,273500,86200,273500,86200,273500,Jun 15 2010,390000
1349,400,Warren Cres,Norfolk                         ,VA  ,23507,150600,Triplex,0,3043,94500,302900,94500,287800,94500,287800,Oct 31 2006,267500
1350,500,Westover Av,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,4088,2414,164200,272400,164200,272400,164200,272400,Jan  7 1994,159900
1351,800,Redgate Av,Norfolk                         ,VA  ,23507,150100,Single Family - Detached,2923,1979,60200,211400,60200,206500,60200,206500,Jul 21 2015,319000
1353,600,Graydon Av,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,6600,3255,257400,372400,257400,372400,257400,372400,Feb  2 2007,0
1354,300,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,0,2641,90500,288200,90500,273800,90500,273800,Jul 31 2013,0
1355,700,Westover Av,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,3460,3140,118400,302900,118400,302900,118400,302900,Apr  4 1996,161000
1356,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1540,37000,246500,37000,229900,37000,229900,Feb 28 2002,135000
1357,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1528,36700,246500,36700,230100,36700,230100,Sep  3 1991,93900
1358,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1513,36300,244900,36300,228400,36300,228400,May 13 2002,150000
1359,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1464,35100,238500,35100,222500,35100,222500,May 24 1999,92900
1361,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,605,14500,90400,14500,85200,14500,85200,Mar 28 2013,100000
1362,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,702,16800,101700,16800,95900,16800,95900,Dec 28 2007,0
1363,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,499,12000,69000,12000,64500,12000,64500,Oct 15 1981,23500
1364,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1276,52300,213000,52300,198800,52300,198800,Dec 17 2015,260000
1365,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1252,51300,209600,51300,195600,51300,195600,May 26 2005,295000
1366,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1276,52300,213000,52300,198800,52300,198800,Feb  4 2010,0
1367,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1252,51300,211000,51300,195600,51300,195600,Apr 23 2015,269000
1369,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1153,23100,182600,23100,170400,23100,170400,May  7 2004,162500
1370,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,641,16700,94300,16700,87400,16700,87400,Oct 26 1981,58000
1371,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,1072,27900,172200,27900,160700,27900,160700,Jul  6 2009,0
1372,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,641,16700,94300,16700,87400,16700,87400,Jun  3 2014,110000
1373,1000,Colonial Av ,Norfolk                         ,VA  ,23507,150380,Condominium,0,646,16800,94800,16800,87900,16800,87900,Feb 20 2015,114500
1374,900,Harrington Av,Norfolk                         ,VA  ,23517,150300,Duplex,3750,2704,121000,200300,121000,200300,121000,200300,Nov 14 2003,260000
1375,600,W Olney ,Norfolk                         ,VA  ,23507,150680,Condominium,0,1482,31100,191300,31100,191300,31100,191300,Jun 13 2014,225000
1377,700,Baldwin Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,4526,2606,174800,227100,174800,227100,174800,227100,Oct 28 1977,45000
1378,1400,Colonial Av,Norfolk                         ,VA  ,23517,150300,Triplex,3400,3116,149400,231000,149400,231000,149400,231000,May 17 2013,0
1379,400,Boissevain Av,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,2700,2525,107900,248200,107900,248200,107900,248200,Apr 27 2005,380000
1380,500,Colonial Av,Norfolk                         ,VA  ,23507,150600,Single Family - Attached,0,2943,68500,450000,68500,427500,68500,427500,Oct 21 2003,0
1381,500,W Olney ,Norfolk                         ,VA  ,23507,150600,Single Family - Attached,0,2125,86000,209800,86000,199300,86000,199300,Dec  2 1996,125000
1382,600,Boissevain Av,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,2500,3352,144400,306700,144400,306700,144400,306700,Jan 19 2016,420000
1383,600,Shirley Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,10062,2828,367600,332600,367600,332600,367600,332600,Apr 11 2016,460000
1385,800,Botetourt Gdns,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,4600,2590,334000,275000,334000,275000,334000,275000,Jan 29 2016,0
1386,600,W Princess ,Norfolk                         ,VA  ,23517,150300,Single Family - Attached,2200,2152,92400,331400,92400,331400,92400,331400,Jan  7 2013,0
1387,600,W Princess ,Norfolk                         ,VA  ,23517,150300,Single Family - Attached,1911,2152,74800,335100,74800,335100,74800,335100,Dec 14 2007,460000
1388,600,W Princess ,Norfolk                         ,VA  ,23517,150300,Single Family - Attached,1911,2152,74800,334500,74800,334500,74800,334500,Aug 30 2002,252500
1389,600,W Princess ,Norfolk                         ,VA  ,23517,150300,Single Family - Attached,2203,2152,84100,332100,84100,332100,84100,332100,Mar 17 2009,0
1390,600,Boissevain Av,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,3125,4107,109100,338400,109100,338400,109100,338400,Jul 10 2015,450000
1391,1100,Botetourt Gdns,Norfolk                         ,VA  ,23517,150400,Single Family - Detached,6080,3797,255000,373100,255000,373100,255000,373100,Jun  7 2007,592000
1393,500,Graydon Av,Norfolk                         ,VA  ,23507,150390,Apartment,0,NULL,207000,174200,207000,174200,207000,174200,Dec 21 2015,475000
1394,700,Baldwin Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,6447,2555,244100,191400,244100,191400,244100,191400,Jul  8 2011,429000
1395,500,Pembroke Av,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,5088,4812,164500,488400,164500,432300,164500,432300,Jan 28 2016,705000
1396,500,Pembroke Av,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,9375,6824,297500,890700,297500,846200,297500,846200,Nov  5 2012,1250000
1397,700,Shirley Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,5750,3090,210500,259500,210500,259500,210500,259500,Jul 25 1985,130000
1398,700,Shirley Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,4672,2806,183100,237400,183100,237400,183100,237400,Jun 18 2010,0
1399,600,Baldwin Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,3938,3136,152500,280300,152500,280300,152500,280300,Jul 20 1998,162500
1401,1300,Botetourt Gdns,Norfolk                         ,VA  ,23517,150400,Single Family - Detached,6700,4231,248000,386300,248000,386300,248000,386300,Jul 10 1995,285000
1402,600,Westover Av,Norfolk                         ,VA  ,23507,150300,Single Family - Detached,3750,2696,130200,265900,130200,265900,130200,265900,Nov 19 2003,0
1403,400,Westover Mews,Norfolk                         ,VA  ,23507,150400,Single Family - Attached,0,1316,89300,159500,89300,159500,89300,159500,Dec 27 2007,0
1404,400,Raleigh Av,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,3000,2472,119200,228300,119200,228300,119200,228300,Sep 17 2004,0
1405,800,Westover Av,Norfolk                         ,VA  ,23507,150100,Single Family - Detached,3159,2182,75000,210700,75000,210700,75000,210700,Jul 31 2007,0
1406,800,Brandon Av,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,3200,1762,107200,132500,107200,132500,107200,132500,Nov 28 2011,263250
1407,500,Fairfax Av,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,3375,2994,98000,248900,98000,236500,98000,236500,Mar 25 1987,147500
1409,600,W Princess ,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,4672,3000,181000,208400,181000,208400,181000,208400,Aug 17 1965,0
1410,1200,Colonial Av,Norfolk                         ,VA  ,23517,150390,Apartment,0,2756,117200,273600,117200,264000,117200,264000,Jul 27 2016,176000
1411,800,Gates Av,Norfolk                         ,VA  ,23517,150390,Co-op,21498,NULL,666400,1205600,666400,1205600,666400,1205600,Oct 17 1928,0
1412,700,W Princess ,Norfolk                         ,VA  ,23517,150300,Single Family - Detached,4125,2160,155400,210300,155400,210300,155400,210300,Mar  5 2013,330000
1413,700,Redgate Av,Norfolk                         ,VA  ,23507,150300,Single Family - Attached,2875,2735,108400,325700,108400,325700,108400,325700,May 14 2014,450000
1414,500,Warren Cres,Norfolk                         ,VA  ,23507,150600,Single Family - Detached,0,4076,135000,346800,135000,329500,135000,329500,Mar 29 2007,0
1415,800,Westover Av,Norfolk                         ,VA  ,23507,150100,Duplex,4976,2472,115800,176400,115800,176400,115800,176400,Jul 11 2006,0
1417,900,Spotswood Av,Norfolk                         ,VA  ,23517,150390,Apartment,0,NULL,374200,367700,374200,433100,374200,433100,Aug 13 2013,0
1418,500,Mowbray Arch,Norfolk                         ,VA  ,23507,150650,Single Family - Detached,4600,3560,193200,421100,193200,469500,193200,469500,Feb 10 2016,515000
